accuracy,loss,val_accuracy,val_loss
0.4261603355407715,1.455641269683838,0.5197368264198303,1.310821533203125
0.5935302376747131,1.147578477859497,0.6315789222717285,1.1647238731384277
0.655414879322052,0.9172938466072083,0.6710526347160339,0.9898203611373901
0.707454264163971,0.8051425814628601,0.5592105388641357,1.258155345916748
0.7257384061813354,0.7467275261878967,0.7631579041481018,0.7708030343055725
0.7834036350250244,0.6109375953674316,0.7697368264198303,0.6530136466026306
0.7988747954368591,0.5697436928749084,0.75,0.775235116481781
0.8466947674751282,0.44584718346595764,0.7697368264198303,0.8325399160385132
